cik,sic2,op_income_loss_cy2025q1,revenues_cy2025q1,revenues_cy2026q1,opmargin_cy2025q1_level,prior_year_opmargin_level_rank,gross_profit_cy2025q1,gross_profit_cy2026q1,ocf_cy2025q1,ocf_cy2026q1,assets_cy2024q4i,assets_cy2025q1i,assets_cy2025q4i,assets_cy2026q1i
0001815442,28,-74426000.00,22100000.00,34365000.00,-3.367692,369.0,,,-79150000.00,-88840000.00,978035000.00,918312000.00,1742812000.00,1669016000.00
0001816017,48,-28288000.00,23876000.00,15834000.00,-1.184788,57.0,8712000.00,6305000.00,-8429000.00,-26211000.00,193575000.00,208846000.00,210992000.00,182856000.00
0001816431,38,-25112000.00,842000.00,258000.00,-29.824228,2732.0,486000.00,74000.00,-26154000.00,-25638000.00,247871000.00,271222000.00,245607000.00,213348000.00
0001816581,35,-23830000.00,32632000.00,48578000.00,-0.730265,928.0,13483000.00,20838000.00,-4879000.00,-7281000.00,276148000.00,268587000.00,349516000.00,381512000.00
0001816708,38,-2671000.00,21104000.00,22456000.00,-0.126564,1288.0,11326000.00,12239000.00,-5925000.00,-5049000.00,49515000.00,51397000.00,85631000.00,86757000.00
0001816937,15,-10735000.00,123000.00,1556000.00,-87.276423,2756.0,-1995000.00,-3353000.00,-14785000.00,-7098000.00,75047000.00,72410000.00,69259000.00,61658000.00
0001817004,55,-5753872.00,16272673.00,21059130.00,-0.353591,2063.0,,,-5771840.00,-2148891.00,22378122.00,26027118.00,11063353.00,12263129.00
0001817358,59,69265000.00,1351409000.00,1442003000.00,0.051254,471.0,458869000.00,479348000.00,157472000.00,160606000.00,4900963000.00,5180423000.00,5277036000.00,5503600000.00
0001817760,36,-3138000.00,23000.00,20000.00,-136.434783,2764.0,22000.00,16000.00,-3338000.00,-1572000.00,8904000.00,5910000.00,2288000.00,9477000.00
0001818093,38,-12023000.00,69580000.00,64910000.00,-0.172794,1342.0,48580000.00,44439000.00,2996000.00,-5554000.00,685683000.00,673820000.00,499803000.00,473233000.00
0001818331,80,-4551000.00,87115000.00,102254000.00,-0.052241,1009.0,58476000.00,68211000.00,10182000.00,-32408000.00,419380000.00,446430000.00,523710000.00,506301000.00
0001818382,28,-23184000.00,517000.00,495000.00,-44.843327,516.0,,,-28601000.00,-25104000.00,137872000.00,162553000.00,116366000.00,110557000.00
0001818383,73,116000.00,264309000.00,310004000.00,0.000439,1363.0,,,23701000.00,-1556000.00,262447000.00,239983000.00,383831000.00,367715000.00
0001818643,13,39160000.00,115747000.00,298680000.00,0.338324,1752.0,,,18102000.00,103801000.00,1029070000.00,1134672000.00,1806769000.00,1977747000.00
0001818644,37,-6800000.00,64000.00,101000.00,-106.250000,2760.0,-32000.00,-100000.00,-7803000.00,-8555000.00,27120000.00,28796000.00,90893000.00,82052000.00
0001819142,36,-23273000.00,5793000.00,6711000.00,-4.017435,676.0,4557000.00,1215000.00,-22833000.00,-19800000.00,329785000.00,305982000.00,272646000.00,253519000.00
0001819253,28,9690000.00,48992000.00,44935000.00,0.197787,182.0,,,6467000.00,3902000.00,122370000.00,123379000.00,107613000.00,89032000.00
0001819404,82,-16585000.00,47595000.00,48735000.00,-0.348461,2593.0,27611000.00,32274000.00,-6444000.00,-1780000.00,92507000.00,83032000.00,76166000.00,72967000.00
0001819438,36,-18146000.00,599000.00,128000.00,-30.293823,2671.0,-8147000.00,-7038000.00,-18238000.00,-13459000.00,71813000.00,53581000.00,51172000.00,48572000.00
0001819493,37,-9269000.00,5879000.00,11225000.00,-1.576629,1710.0,1211000.00,4334000.00,-4756000.00,-1588000.00,98333000.00,87681000.00,60363000.00,54417000.00
0001819516,45,-80766000.00,177530000.00,168922000.00,-0.454943,2487.0,,,-47924000.00,-99631000.00,1158011000.00,1090982000.00,968814000.00,916242000.00
0001819576,28,-35425000.00,3120000.00,132865000.00,-11.354167,418.0,,,-30679000.00,52990000.00,230313000.00,227429000.00,327934000.00,401533000.00
0001819790,28,-26280000.00,78335000.00,162054000.00,-0.335482,291.0,,,-20651000.00,-24652000.00,376991000.00,500750000.00,562158000.00,581135000.00
0001819796,62,15330000.00,125846000.00,124778000.00,0.121816,2169.0,,,33264000.00,51723000.00,612731000.00,579818000.00,813762000.00,688775000.00
0001819810,37,-14317000.00,61395000.00,96972000.00,-0.233195,1684.0,9041000.00,25808000.00,-45081000.00,-6666000.00,292617000.00,314099000.00,1449137000.00,1511128000.00
0001819928,73,6763000.00,165061000.00,180825000.00,0.040973,1315.0,,,37663000.00,4171000.00,1276210000.00,1248995000.00,1354082000.00,1274407000.00
0001819974,36,-4022000.00,61296000.00,160686000.00,-0.065616,607.0,14257000.00,32152000.00,55967000.00,27900000.00,311805000.00,326763000.00,733907000.00,732901000.00
0001819989,61,-38088000.00,48959000.00,34838000.00,-0.777957,108.0,,,-47238000.00,91531000.00,855446000.00,913792000.00,4291908000.00,6393585000.00
0001819994,37,-59188000.00,122569000.00,200348000.00,-0.482895,1690.0,35247000.00,76493000.00,-54225000.00,-50332000.00,1184342000.00,1254973000.00,2324478000.00,2819941000.00
0001820144,73,25392000.00,93938000.00,129941000.00,0.270306,1140.0,,,23793000.00,33466000.00,479090000.00,679445000.00,531031000.00,470924000.00
0001820190,28,-27898000.00,5004000.00,8613000.00,-5.575140,396.0,17700000.00,25700000.00,6007000.00,-1107000.00,92953000.00,78976000.00,364981000.00,293635000.00
0001820721,36,27284000.00,302363000.00,223412000.00,0.090236,559.0,76428000.00,63004000.00,-13059000.00,-29421000.00,1425999000.00,1425758000.00,1451792000.00,1475027000.00
0001820872,47,55000000.00,621000000.00,840000000.00,0.088567,848.0,,,53000000.00,-15000000.00,3624000000.00,3785000000.00,4916000000.00,5079000000.00
0001820875,73,-3745000.00,1224000.00,950000.00,-3.059641,1702.0,1074000.00,790000.00,-979000.00,-2210000.00,31803000.00,29252000.00,32430000.00,32993000.00
0001820953,61,-8393000.00,783135000.00,1038765000.00,-0.010717,93.0,,,,,10481077000.00,10436187000.00,12956899000.00,13141580000.00
0001821159,75,-33400000.00,75287000.00,109531000.00,-0.443636,2556.0,9323000.00,12957000.00,-10246000.00,-35368000.00,803761000.00,855981000.00,964830000.00,920347000.00
0001821175,73,-93195.00,1758453.00,4031289.00,-0.052998,1418.0,1293067.00,3514152.00,376802.00,1649847.00,6268221.00,6063855.00,11968066.00,13880041.00
0001821769,36,-25304000.00,14018000.00,8598000.00,-1.805108,663.0,,,-13533000.00,-16362000.00,389978000.00,370830000.00,500469000.00,481367000.00
0001821806,59,-48379000.00,177134000.00,184744000.00,-0.273121,499.0,43946000.00,53346000.00,,,966993000.00,1042956000.00,649439000.00,715460000.00
0001822359,80,-13997438.00,96033055.00,75550484.00,-0.145756,1013.0,,,9216729.00,-4657807.00,455621132.00,430792998.00,217103012.00,209226863.00
0001822462,28,-22913000.00,5952000.00,3267000.00,-3.849630,374.0,,,-23968000.00,-25266000.00,283982000.00,258691000.00,198103000.00,222167000.00
0001822492,34,15015000.00,359343000.00,370073000.00,0.041785,2234.0,,,-655000.00,-19533000.00,2330503000.00,2330917000.00,2356194000.00,2360979000.00
0001822791,28,-4076000.00,81000.00,15000.00,-50.320988,660.0,,,-5011000.00,-4528000.00,27337000.00,25314000.00,18131000.00,21665000.00
0001822928,37,19343000.00,153044000.00,147330000.00,0.126388,1631.0,64088000.00,60736000.00,-7850000.00,-2857000.00,1133320000.00,1144161000.00,1163953000.00,1178809000.00
0001822966,34,-35327000.00,13375000.00,565000.00,-2.641271,2672.0,7002000.00,21000.00,-22786000.00,-314678000.00,544673000.00,618098000.00,1412512000.00,1148327000.00
0001823239,28,-49162000.00,46850000.00,65837000.00,-1.049349,328.0,7725000.00,33701000.00,-9390000.00,8665000.00,1008244000.00,959751000.00,770577000.00,713217000.00
0001823466,73,-13762000.00,27511000.00,20025000.00,-0.500236,1558.0,,,3286000.00,3020000.00,326197000.00,299685000.00,255138000.00,213437000.00
0001823584,50,3529000.00,700000.00,600000.00,5.041429,1594.0,,,,,401723000.00,349396000.00,434061000.00,387103000.00
0001823587,65,-6823000.00,5593000.00,8725000.00,-1.219918,2641.0,,,-5050000.00,-3918000.00,556556000.00,553671000.00,593176000.00,764466000.00
0001823878,73,-2741000.00,62709000.00,58410000.00,-0.043710,1413.0,,,3300000.00,3718000.00,322955000.00,313775000.00,290618000.00,282425000.00
0001824893,28,-9551000.00,983000.00,5000000.00,-9.716175,409.0,,,-9279000.00,-12495000.00,48467000.00,114829000.00,98726000.00,120709000.00
0001824920,73,-75679000.00,7566000.00,64668000.00,-10.002511,2683.0,,,-33025000.00,-151024000.00,508388000.00,850074000.00,6570358000.00,6693713000.00
0001825024,65,-11537000.00,160698000.00,80075000.00,-0.071793,2128.0,10507000.00,5557000.00,-10176000.00,9046000.00,313053000.00,274478000.00,154771000.00,149771000.00
0001825079,35,-11524000.00,9320000.00,13816000.00,-1.236481,935.0,697000.00,2381000.00,-12349000.00,-17978000.00,89180000.00,91318000.00,105348000.00,92404000.00
0001825452,73,-785541.00,2811943.00,1866865.00,-0.279359,1513.0,1707120.00,918135.00,-145049.00,-843404.00,9592697.00,9446646.00,11360858.00,8991272.00
0001826000,50,-11024000.00,15774000.00,15702000.00,-0.698872,2619.0,,,-10137000.00,-5143000.00,196424000.00,174142000.00,106802000.00,99371000.00
0001826011,73,-4907000.00,3379000.00,2696000.00,-1.452205,1608.0,2773000.00,2175000.00,-4974000.00,-5501000.00,25674078.00,33680214.00,31631000.00,31474000.00
0001826397,61,-1802000.00,273000.00,2511000.00,-6.600733,129.0,79023.00,,-2173000.00,-1349000.00,10763983.00,16823818.00,194963000.00,157090000.00
0001826470,59,16359000.00,1493399000.00,1496732000.00,0.010954,483.0,569968000.00,574425000.00,-15454000.00,-30969000.00,5194430000.00,5121136000.00,5173425000.00,5084586000.00
0001826600,49,410000.00,42603000.00,46428000.00,0.009624,2038.0,,,9140000.00,15846000.00,349015000.00,354226000.00,435460000.00,467780000.00
0001826660,35,3972734.00,15289578.00,16312169.00,0.259833,747.0,5641631.00,5823300.00,2039728.00,519501.00,128019463.00,133677892.00,140637048.00,147289706.00
0001826667,38,-7329000.00,9167000.00,8899000.00,-0.799498,1566.0,7672000.00,7669000.00,-4499000.00,-6480000.00,23971000.00,28625000.00,35331000.00,70979000.00
0001826681,73,-6931000.00,1710000.00,3538000.00,-4.053216,1723.0,,,-7516000.00,-10239000.00,56253000.00,63301000.00,95712000.00,92552000.00
0001826889,59,-3674000.00,72363000.00,54284000.00,-0.050772,490.0,51549000.00,38999000.00,2342000.00,-1039000.00,174556000.00,152539000.00,147035000.00,143130000.00
0001827090,73,7623000.00,106004000.00,106915000.00,0.071912,1283.0,,,17352000.00,11694000.00,1575104000.00,1561011000.00,1556582000.00,1500368000.00
0001828016,73,67800000.00,706000000.00,744700000.00,0.096034,1266.0,,,18800000.00,22800000.00,3639200000.00,3576600000.00,3718900000.00,3686900000.00
0001828161,36,-10560000.00,20803000.00,17265000.00,-0.507619,644.0,-3447000.00,-1227000.00,-8483000.00,-12772000.00,89928000.00,84061000.00,111812000.00,97849000.00
0001828318,36,-42560000.00,5098000.00,7600000.00,-8.348372,686.0,261000.00,1552000.00,-16907000.00,-33072000.00,527169000.00,499045000.00,878975000.00,833893000.00
0001828536,36,-20893000.00,8534000.00,21879000.00,-2.448207,666.0,4876000.00,4788000.00,-2730000.00,-53797000.00,183889000.00,217441000.00,312876000.00,298037000.00
0001828748,73,-489463.00,621179.00,1275522.00,-0.787958,1579.0,-6913.00,340766.00,-45148.00,-43183.00,4162840.00,3908251.00,4754814.00,4819332.00
0001828791,73,-4859000.00,70642000.00,88538000.00,-0.068783,1431.0,,,-4452000.00,2925000.00,440804000.00,394515000.00,474663000.00,439005000.00
0001828805,36,-2087000.00,1255000.00,1222000.00,-1.662948,662.0,,,,,6757858.00,19361740.00,42570000.00,42517000.00
0001828962,35,29341000.00,162634000.00,159471000.00,0.180411,767.0,98348000.00,92698000.00,61166000.00,26853000.00,693035000.00,681654000.00,580806000.00,543764000.00
0001828972,48,-13742000.00,36021000.00,31572000.00,-0.381500,51.0,,,1344000.00,2685000.00,221398000.00,203249000.00,188139000.00,169110000.00
0001829280,73,-1394665.00,7056116.00,6851095.00,-0.197653,1493.0,,,448180.00,-547986.00,47169843.00,48600082.00,44130895.00,38813589.00
0001829311,61,-913000.00,1517422.00,11041000.00,-0.601678,106.0,304716.00,,,,7934925.00,7500676.00,11487275000.00,9894256000.00
0001829794,61,-2122416.00,462332.00,225702.00,-4.590675,128.0,-42260.00,63078.00,-3571888.00,-3498488.00,6226503.00,21728839.00,372436094.00,217819210.00
0001829864,73,34238000.00,277792000.00,306266000.00,0.123250,1244.0,,,36276000.00,46304000.00,953298000.00,985464000.00,1050765000.00,981632000.00
0001830033,28,-37721000.00,1580000.00,4127000.00,-23.874051,449.0,,,-38868000.00,-42654000.00,798385000.00,787338000.00,922666000.00,886007000.00
0001830043,73,44650000.00,247101000.00,212383000.00,0.180695,1202.0,,,43245000.00,77225000.00,2524887000.00,2508292000.00,1425078000.00,1472905000.00
0001830072,52,-334504.00,16041672.00,3498681.00,-0.020852,2523.0,6855460.00,755549.00,,,43869572.00,40506481.00,33997288.00,31306588.00
0001830081,73,-36383269.00,23706790.00,25459796.00,-1.534719,1609.0,,,-14492109.00,-16607630.00,195312807.00,391122483.00,336846798.00,311210061.00
0001830214,28,-80972000.00,38230000.00,19474000.00,-2.118022,353.0,,,-51521000.00,-46686000.00,1377449000.00,1293463000.00,1119696000.00,1033075000.00
0001831096,73,-2555000.00,3209000.00,3418000.00,-0.796198,1580.0,,,,,138487000.00,137190000.00,135488000.00,111784000.00
0001831097,80,-22110000.00,1532782000.00,1420460000.00,-0.014425,1002.0,,,-31987000.00,23728000.00,1733983000.00,1932861000.00,1271290000.00,1504938000.00
0001831651,36,4312000.00,80361000.00,140557000.00,0.053658,570.0,28140000.00,41010000.00,15558000.00,-41448000.00,793080000.00,788421000.00,904101000.00,1030895000.00
0001831868,38,-3822000.00,293000.00,495000.00,-13.044369,2699.0,293000.00,449000.00,-2654000.00,-2761000.00,4658000.00,14200000.00,14158000.00,11263000.00
0001831915,38,-14975000.00,41457000.00,44135000.00,-0.361218,1482.0,20157000.00,21254000.00,-125000.00,-2736000.00,499500000.00,482596000.00,461542000.00,449113000.00
0001832038,28,-16922000.00,11304000.00,13744000.00,-1.496992,343.0,,,-21129000.00,-41712000.00,129515000.00,103744000.00,276883000.00,241742000.00
0001832161,59,-1967000.00,1000.00,102000.00,-1967.000000,2792.0,-142000.00,-313000.00,,,1231697.00,2297529.00,3876000.00,3766000.00
0001832332,80,51801000.00,559224000.00,647915000.00,0.092630,982.0,183558000.00,205428000.00,-8632000.00,4349000.00,1663394000.00,1660740000.00,2012379000.00,2022048000.00
0001832466,63,-5393000.00,926932000.00,1235197000.00,-0.005818,2540.0,,,16616000.00,128682000.00,782063000.00,895617000.00,1065786000.00,1261608000.00
0001832483,35,-15006000.00,440000.00,2984000.00,-34.104545,2730.0,-1469000.00,-9001000.00,-9463000.00,-41422000.00,139601000.00,216594616.00,367751000.00,340804000.00
0001832511,80,-38088000.00,373225000.00,386390000.00,-0.102051,1012.0,,,-33466000.00,-27467000.00,783420000.00,783870000.00,656641000.00,674157000.00
0001833197,30,-4931000.00,111420000.00,117315000.00,-0.044256,696.0,32881000.00,37157000.00,-46882000.00,-47720000.00,794207000.00,824585000.00,823223000.00,856405000.00
0001833498,38,-896000.00,6707000.00,3991000.00,-0.133592,1294.0,3168000.00,2027000.00,-1505000.00,-3728000.00,12095000.00,20722000.00,21405000.00,17734000.00
0001833756,38,59000000.00,799000000.00,846000000.00,0.073842,1143.0,181000000.00,212000000.00,-138000000.00,-66000000.00,4184000000.00,4096000000.00,4486000000.00,4211000000.00
0001833769,38,-10902000.00,2137000.00,3903000.00,-5.101544,1732.0,883000.00,1979000.00,-9249000.00,-9008000.00,58901000.00,53377000.00,55262000.00,60339000.00
0001833835,73,10319000.00,401000000.00,442723000.00,0.025733,1334.0,,,52479000.00,63866000.00,4809334000.00,4713432000.00,4803633000.00,4658380000.00
0001834376,80,-10158000.00,218142000.00,251943000.00,-0.046566,1007.0,40747000.00,61020000.00,,,524784000.00,536648000.00,527482000.00,547394000.00
0001834488,73,1824000.00,118197000.00,133675000.00,0.015432,1352.0,90519000.00,101924000.00,19677000.00,17471000.00,1338847000.00,1352077000.00,1409906000.00,1395316000.00
0001834584,59,154000000.00,7908000000.00,8504000000.00,0.019474,481.0,2316000000.00,2297000000.00,354000000.00,184000000.00,15344000000.00,15986000000.00,17787000000.00,17399000000.00
0001834622,35,33511000.00,228841000.00,255216000.00,0.146438,789.0,105253000.00,118701000.00,-5850000.00,-150637000.00,2990624000.00,2984597000.00,3150984000.00,3135583000.00
0001835022,28,-7676922.00,257884.00,251147.00,-29.768896,454.0,,,-2828275.00,-6208530.00,44347016.00,38404996.00,49950245.00,53271099.00
0001835632,36,270600000.00,1895300000.00,2417800000.00,0.142774,545.0,952400000.00,1260800000.00,332900000.00,638800000.00,20204500000.00,20023700000.00,22285300000.00,26944500000.00
0001835830,73,-23750000.00,279827000.00,358005000.00,-0.084874,1443.0,212127000.00,268893000.00,14362000.00,34279000.00,1273308000.00,1347311000.00,1580604000.00,1523617000.00
0001836754,82,3665997.00,18577565.00,21368706.00,0.197335,2147.0,,,,,62069876.00,67099260.00,73115533.00,75459848.00
0001836833,36,-22771000.00,66265000.00,94150000.00,-0.343635,631.0,36603000.00,50401000.00,17346000.00,15440000.00,633796000.00,658390000.00,1145686000.00,1251431000.00
0001836875,36,-5586614.00,934304.00,1393120.00,-5.979439,681.0,,,-1808781.00,-6001453.00,16797812.00,16477411.00,17393081.00,13968726.00
0001836981,73,-21208000.00,34757000.00,34435000.00,-0.610179,1567.0,7388000.00,11721000.00,-6664000.00,-18001000.00,343776000.00,396268000.00,894547000.00,861664000.00
0001837014,73,-41289000.00,41344000.00,38683000.00,-0.998670,1593.0,,,-12169000.00,-4543000.00,420176000.00,366065000.00,320925000.00,300236000.00
0001837240,35,-20473000.00,549651000.00,676480000.00,-0.037247,867.0,110792000.00,149952000.00,,,1715622000.00,1964185000.00,2994058000.00,3495455000.00
0001837254,28,-32100.00,1590256.00,1645524.00,-0.020185,256.0,866764.00,961133.00,175993.00,-424559.00,7169660.00,,9108302.00,7213952.00
0001838163,73,-4154092.00,10000.00,104311.00,-415.409200,2783.0,10000.00,,-2627862.00,-3724697.00,18149868.00,17938478.00,15303500.00,16310492.00
0001838406,13,-100097000.00,272498000.00,376546000.00,-0.367331,2086.0,,,16453000.00,71989000.00,2231088000.00,3123946000.00,3939257000.00,4171532000.00
0001838615,62,-8410000.00,57087000.00,73105000.00,-0.147319,2438.0,,,-30169000.00,,1255833000.00,1212807000.00,1176448000.00,1138216000.00
0001838987,17,-3726000.00,78413000.00,72793000.00,-0.047518,2418.0,27376000.00,44687000.00,-2627000.00,-25656000.00,144466000.00,143198000.00,241187000.00,262086000.00
0001839285,73,-1398000.00,3704000.00,9855000.00,-0.377430,1542.0,1070000000.00,,-5557000.00,-6864000.00,1961000.00,11785000.00,22736000.00,80162000.00
