date,DGS1MO,DGS3MO,DGS2,DGS10,DGS30,DFF,T10Y2Y
2023-02-12,4.66,4.79,4.5,3.74,3.83,4.58,-0.76
2023-02-13,4.66,4.81,4.52,3.72,3.79,4.58,-0.8
2023-02-14,4.63,4.8,4.6,3.77,3.81,4.58,-0.83
2023-02-15,4.64,4.79,4.62,3.81,3.85,4.58,-0.81
2023-02-16,4.66,4.84,4.62,3.86,3.92,4.58,-0.76
2023-02-17,4.64,4.84,4.6,3.82,3.88,4.58,-0.78
2023-02-18,4.64,4.84,4.6,3.82,3.88,4.58,-0.78
2023-02-19,4.64,4.84,4.6,3.82,3.88,4.58,-0.78
2023-02-20,4.64,4.84,4.6,3.82,3.88,4.58,-0.78
2023-02-21,4.63,4.86,4.67,3.95,3.98,4.58,-0.72
2023-02-22,4.62,4.84,4.66,3.93,3.94,4.58,-0.73
2023-02-23,4.66,4.84,4.66,3.88,3.88,4.58,-0.78
2023-02-24,4.68,4.86,4.78,3.95,3.93,4.58,-0.83
2023-02-25,4.68,4.86,4.78,3.95,3.93,4.58,-0.83
2023-02-26,4.68,4.86,4.78,3.95,3.93,4.58,-0.83
2023-02-27,4.67,4.89,4.78,3.92,3.93,4.57,-0.86
2023-02-28,4.65,4.88,4.81,3.92,3.93,4.57,-0.89
2023-03-01,4.67,4.9,4.89,4.01,3.97,4.58,-0.88
2023-03-02,4.75,4.91,4.89,4.08,4.03,4.57,-0.81
2023-03-03,4.75,4.91,4.86,3.97,3.9,4.57,-0.89
2023-03-04,4.75,4.91,4.86,3.97,3.9,4.57,-0.89
2023-03-05,4.75,4.91,4.86,3.97,3.9,4.57,-0.89
2023-03-06,4.75,4.93,4.89,3.98,3.92,4.57,-0.91
2023-03-07,4.8,5.04,5.0,3.97,3.88,4.57,-1.03
2023-03-08,4.77,5.06,5.05,3.98,3.88,4.57,-1.07
2023-03-09,4.83,5.05,4.9,3.93,3.88,4.57,-0.97
2023-03-10,4.81,5.01,4.6,3.7,3.7,4.57,-0.9
2023-03-11,4.81,5.01,4.6,3.7,3.7,4.57,-0.9
2023-03-12,4.81,5.01,4.6,3.7,3.7,4.57,-0.9
2023-03-13,4.62,4.87,4.03,3.55,3.7,4.58,-0.48
2023-03-14,4.47,4.88,4.2,3.64,3.77,4.58,-0.56
2023-03-15,4.23,4.75,3.93,3.51,3.7,4.58,-0.42
2023-03-16,4.22,4.74,4.14,3.56,3.71,4.58,-0.58
2023-03-17,4.31,4.52,3.81,3.39,3.6,4.58,-0.42
2023-03-18,4.31,4.52,3.81,3.39,3.6,4.58,-0.42
2023-03-19,4.31,4.52,3.81,3.39,3.6,4.58,-0.42
2023-03-20,4.34,4.81,3.92,3.47,3.65,4.58,-0.45
2023-03-21,4.07,4.78,4.17,3.59,3.73,4.58,-0.58
2023-03-22,4.16,4.79,3.96,3.48,3.68,4.58,-0.48
2023-03-23,4.26,4.73,3.76,3.38,3.66,4.83,-0.38
2023-03-24,4.28,4.74,3.76,3.38,3.64,4.83,-0.38
2023-03-25,4.28,4.74,3.76,3.38,3.64,4.83,-0.38
2023-03-26,4.28,4.74,3.76,3.38,3.64,4.83,-0.38
2023-03-27,4.22,4.91,3.94,3.53,3.77,4.83,-0.41
2023-03-28,4.24,4.8,4.02,3.55,3.77,4.83,-0.47
2023-03-29,4.34,4.8,4.08,3.57,3.78,4.83,-0.51
2023-03-30,4.74,4.97,4.1,3.55,3.74,4.83,-0.55
2023-03-31,4.74,4.85,4.06,3.48,3.67,4.83,-0.58
2023-04-01,4.74,4.85,4.06,3.48,3.67,4.83,-0.58
2023-04-02,4.74,4.85,4.06,3.48,3.67,4.83,-0.58
2023-04-03,4.7,4.9,3.97,3.43,3.64,4.83,-0.54
2023-04-04,4.66,4.88,3.84,3.35,3.6,4.83,-0.49
2023-04-05,4.62,4.86,3.79,3.3,3.56,4.83,-0.49
2023-04-06,4.57,4.91,3.82,3.3,3.54,4.83,-0.52
2023-04-07,4.56,4.95,3.97,3.39,3.61,4.83,-0.58
2023-04-08,4.56,4.95,3.97,3.39,3.61,4.83,-0.58
2023-04-09,4.56,4.95,3.97,3.39,3.61,4.83,-0.58
2023-04-10,4.53,5.08,4.0,3.41,3.62,4.83,-0.59
2023-04-11,4.27,5.04,4.03,3.43,3.62,4.83,-0.6
2023-04-12,4.27,5.02,3.95,3.41,3.64,4.83,-0.54
2023-04-13,4.08,5.1,3.96,3.45,3.69,4.83,-0.51
2023-04-14,4.29,5.14,4.08,3.52,3.74,4.83,-0.56
2023-04-15,4.29,5.14,4.08,3.52,3.74,4.83,-0.56
2023-04-16,4.29,5.14,4.08,3.52,3.74,4.83,-0.56
2023-04-17,4.09,5.21,4.18,3.6,3.81,4.83,-0.58
2023-04-18,3.89,5.2,4.19,3.58,3.79,4.83,-0.61
2023-04-19,3.95,5.16,4.24,3.6,3.79,4.83,-0.64
2023-04-20,3.4,5.12,4.14,3.54,3.75,4.83,-0.6
2023-04-21,3.36,5.14,4.17,3.57,3.78,4.83,-0.6
2023-04-22,3.36,5.14,4.17,3.57,3.78,4.83,-0.6
2023-04-23,3.36,5.14,4.17,3.57,3.78,4.83,-0.6
2023-04-24,3.54,5.2,4.12,3.52,3.73,4.83,-0.6
2023-04-25,4.11,5.12,3.86,3.4,3.65,4.83,-0.46
2023-04-26,3.91,5.16,3.9,3.43,3.7,4.83,-0.47
2023-04-27,4.27,5.18,4.07,3.53,3.76,4.83,-0.54
2023-04-28,4.35,5.1,4.04,3.44,3.67,4.83,-0.6
2023-04-29,4.35,5.1,4.04,3.44,3.67,4.83,-0.6
2023-04-30,4.35,5.1,4.04,3.44,3.67,4.83,-0.6
2023-05-01,4.49,5.27,4.14,3.59,3.84,4.83,-0.55
2023-05-02,4.56,5.24,3.97,3.44,3.72,4.83,-0.53
2023-05-03,4.7,5.26,3.89,3.38,3.7,4.83,-0.51
2023-05-04,5.76,5.26,3.75,3.37,3.73,5.08,-0.38
2023-05-05,5.59,5.26,3.92,3.44,3.76,5.08,-0.48
2023-05-06,5.59,5.26,3.92,3.44,3.76,5.08,-0.48
2023-05-07,5.59,5.26,3.92,3.44,3.76,5.08,-0.48
2023-05-08,5.51,5.31,4.0,3.52,3.84,5.08,-0.48
2023-05-09,5.56,5.29,4.01,3.53,3.85,5.08,-0.48
2023-05-10,5.5,5.24,3.9,3.43,3.8,5.08,-0.47
2023-05-11,5.81,5.2,3.89,3.39,3.73,5.08,-0.5
2023-05-12,5.79,5.25,3.98,3.46,3.78,5.08,-0.52
2023-05-13,5.79,5.25,3.98,3.46,3.78,5.08,-0.52
2023-05-14,5.79,5.25,3.98,3.46,3.78,5.08,-0.52
2023-05-15,5.64,5.21,3.99,3.5,3.84,5.08,-0.49
2023-05-16,5.58,5.23,4.06,3.54,3.87,5.08,-0.52
2023-05-17,5.5,5.26,4.12,3.57,3.88,5.08,-0.55
2023-05-18,5.59,5.31,4.24,3.65,3.91,5.08,-0.59
2023-05-19,5.62,5.29,4.28,3.7,3.95,5.08,-0.58
2023-05-20,5.62,5.29,4.28,3.7,3.95,5.08,-0.58
2023-05-21,5.62,5.29,4.28,3.7,3.95,5.08,-0.58
2023-05-22,5.69,5.4,4.29,3.72,3.97,5.08,-0.57
2023-05-23,5.67,5.34,4.26,3.7,3.96,5.08,-0.56
2023-05-24,5.73,5.37,4.31,3.73,3.97,5.08,-0.58
2023-05-25,5.95,5.38,4.5,3.83,4.01,5.08,-0.67
2023-05-26,6.02,5.34,4.54,3.8,3.96,5.08,-0.74
2023-05-27,6.02,5.34,4.54,3.8,3.96,5.08,-0.74
2023-05-28,6.02,5.34,4.54,3.8,3.96,5.08,-0.74
2023-05-29,6.02,5.34,4.54,3.8,3.96,5.08,-0.74
2023-05-30,5.31,5.55,4.46,3.69,3.9,5.08,-0.77
2023-05-31,5.28,5.52,4.4,3.64,3.85,5.08,-0.76
2023-06-01,5.3,5.5,4.33,3.61,3.84,5.08,-0.72
2023-06-02,5.28,5.5,4.5,3.69,3.88,5.08,-0.81
2023-06-03,5.28,5.5,4.5,3.69,3.88,5.08,-0.81
2023-06-04,5.28,5.5,4.5,3.69,3.88,5.08,-0.81
2023-06-05,5.25,5.46,4.46,3.69,3.89,5.08,-0.77
2023-06-06,5.15,5.44,4.51,3.7,3.87,5.08,-0.81
2023-06-07,5.07,5.42,4.56,3.79,3.95,5.08,-0.77
2023-06-08,5.25,5.38,4.52,3.73,3.89,5.08,-0.79
2023-06-09,5.25,5.37,4.59,3.75,3.89,5.08,-0.84
2023-06-10,5.25,5.37,4.59,3.75,3.89,5.08,-0.84
2023-06-11,5.25,5.37,4.59,3.75,3.89,5.08,-0.84
2023-06-12,5.24,5.4,4.55,3.73,3.87,5.08,-0.82
2023-06-13,5.19,5.36,4.67,3.84,3.94,5.08,-0.83
2023-06-14,5.18,5.36,4.74,3.83,3.9,5.08,-0.91
2023-06-15,5.18,5.33,4.62,3.72,3.85,5.07,-0.9
2023-06-16,5.18,5.34,4.7,3.77,3.86,5.08,-0.93
2023-06-17,5.18,5.34,4.7,3.77,3.86,5.08,-0.93
2023-06-18,5.18,5.34,4.7,3.77,3.86,5.08,-0.93
2023-06-19,5.18,5.34,4.7,3.77,3.86,5.08,-0.93
2023-06-20,5.17,5.39,4.68,3.74,3.83,5.07,-0.94
2023-06-21,5.16,5.4,4.68,3.72,3.81,5.07,-0.96
2023-06-22,5.18,5.4,4.77,3.8,3.88,5.07,-0.97
2023-06-23,5.17,5.41,4.71,3.74,3.82,5.07,-0.97
2023-06-24,5.17,5.41,4.71,3.74,3.82,5.07,-0.97
2023-06-25,5.17,5.41,4.71,3.74,3.82,5.07,-0.97
2023-06-26,5.17,5.5,4.65,3.72,3.83,5.07,-0.93
2023-06-27,5.17,5.44,4.74,3.77,3.84,5.07,-0.97
2023-06-28,5.17,5.44,4.71,3.71,3.81,5.07,-1.0
2023-06-29,5.25,5.46,4.87,3.85,3.92,5.07,-1.02
2023-06-30,5.24,5.43,4.87,3.81,3.85,5.08,-1.06
2023-07-01,5.24,5.43,4.87,3.81,3.85,5.08,-1.06
2023-07-02,5.24,5.43,4.87,3.81,3.85,5.08,-1.06
2023-07-03,5.27,5.44,4.94,3.86,3.87,5.08,-1.08
2023-07-04,5.27,5.44,4.94,3.86,3.87,5.08,-1.08
2023-07-05,5.28,5.44,4.94,3.95,3.95,5.08,-0.99
2023-07-06,5.32,5.46,4.99,4.05,4.01,5.08,-0.94
2023-07-07,5.32,5.46,4.94,4.06,4.05,5.08,-0.88
2023-07-08,5.32,5.46,4.94,4.06,4.05,5.08,-0.88
2023-07-09,5.32,5.46,4.94,4.06,4.05,5.08,-0.88
2023-07-10,5.34,5.48,4.85,4.01,4.05,5.07,-0.84
2023-07-11,5.35,5.49,4.88,3.99,4.03,5.08,-0.89
2023-07-12,5.36,5.47,4.72,3.86,3.96,5.08,-0.86
2023-07-13,5.37,5.47,4.59,3.76,3.9,5.08,-0.83
2023-07-14,5.37,5.49,4.74,3.83,3.93,5.08,-0.91
2023-07-15,5.37,5.49,4.74,3.83,3.93,5.08,-0.91
2023-07-16,5.37,5.49,4.74,3.83,3.93,5.08,-0.91
2023-07-17,5.37,5.49,4.74,3.81,3.94,5.08,-0.93
2023-07-18,5.37,5.49,4.74,3.8,3.91,5.08,-0.94
2023-07-19,5.37,5.49,4.74,3.75,3.84,5.08,-0.99
2023-07-20,5.44,5.49,4.8,3.85,3.91,5.08,-0.95
2023-07-21,5.43,5.5,4.82,3.84,3.91,5.08,-0.98
2023-07-22,5.43,5.5,4.82,3.84,3.91,5.08,-0.98
2023-07-23,5.43,5.5,4.82,3.84,3.91,5.08,-0.98
2023-07-24,5.44,5.51,4.81,3.86,3.92,5.08,-0.95
2023-07-25,5.46,5.51,4.85,3.91,3.95,5.08,-0.94
2023-07-26,5.46,5.51,4.82,3.86,3.94,5.08,-0.96
2023-07-27,5.47,5.51,4.91,4.01,4.06,5.33,-0.9
2023-07-28,5.47,5.52,4.87,3.96,4.03,5.33,-0.91
2023-07-29,5.47,5.52,4.87,3.96,4.03,5.33,-0.91
2023-07-30,5.47,5.52,4.87,3.96,4.03,5.33,-0.91
2023-07-31,5.48,5.55,4.88,3.97,4.02,5.33,-0.91
2023-08-01,5.49,5.54,4.92,4.05,4.11,5.33,-0.87
2023-08-02,5.48,5.53,4.88,4.08,4.17,5.33,-0.8
2023-08-03,5.54,5.54,4.9,4.2,4.32,5.33,-0.7
2023-08-04,5.54,5.54,4.78,4.05,4.21,5.33,-0.73
2023-08-05,5.54,5.54,4.78,4.05,4.21,5.33,-0.73
2023-08-06,5.54,5.54,4.78,4.05,4.21,5.33,-0.73
2023-08-07,5.54,5.56,4.76,4.09,4.27,5.33,-0.67
2023-08-08,5.54,5.57,4.74,4.02,4.2,5.33,-0.72
2023-08-09,5.51,5.55,4.79,4.0,4.18,5.33,-0.79
2023-08-10,5.55,5.54,4.82,4.09,4.24,5.33,-0.73
2023-08-11,5.54,5.54,4.89,4.16,4.27,5.33,-0.73
2023-08-12,5.54,5.54,4.89,4.16,4.27,5.33,-0.73
2023-08-13,5.54,5.54,4.89,4.16,4.27,5.33,-0.73
2023-08-14,5.55,5.56,4.96,4.19,4.29,5.33,-0.77
2023-08-15,5.53,5.56,4.92,4.21,4.32,5.33,-0.71
2023-08-16,5.52,5.56,4.97,4.28,4.38,5.33,-0.69
2023-08-17,5.55,5.56,4.94,4.3,4.41,5.33,-0.64
2023-08-18,5.53,5.55,4.92,4.26,4.38,5.33,-0.66
2023-08-19,5.53,5.55,4.92,4.26,4.38,5.33,-0.66
2023-08-20,5.53,5.55,4.92,4.26,4.38,5.33,-0.66
2023-08-21,5.55,5.57,4.97,4.34,4.45,5.33,-0.63
2023-08-22,5.54,5.57,5.02,4.34,4.42,5.33,-0.68
2023-08-23,5.54,5.57,4.95,4.19,4.27,5.33,-0.76
2023-08-24,5.55,5.58,4.98,4.23,4.3,5.33,-0.75
2023-08-25,5.56,5.61,5.03,4.25,4.3,5.33,-0.78
2023-08-26,5.56,5.61,5.03,4.25,4.3,5.33,-0.78
2023-08-27,5.56,5.61,5.03,4.25,4.3,5.33,-0.78
2023-08-28,5.56,5.58,4.98,4.2,4.29,5.33,-0.78
2023-08-29,5.54,5.56,4.87,4.12,4.23,5.33,-0.75
2023-08-30,5.55,5.56,4.9,4.12,4.23,5.33,-0.78
2023-08-31,5.52,5.56,4.85,4.09,4.2,5.33,-0.76
2023-09-01,5.51,5.53,4.87,4.18,4.29,5.33,-0.69
2023-09-02,5.51,5.53,4.87,4.18,4.29,5.33,-0.69
2023-09-03,5.51,5.53,4.87,4.18,4.29,5.33,-0.69
2023-09-04,5.51,5.53,4.87,4.18,4.29,5.33,-0.69
2023-09-05,5.51,5.55,4.94,4.27,4.38,5.33,-0.67
2023-09-06,5.52,5.55,5.01,4.3,4.37,5.33,-0.71
2023-09-07,5.52,5.53,4.94,4.27,4.36,5.33,-0.67
2023-09-08,5.52,5.55,4.98,4.26,4.33,5.33,-0.72
2023-09-09,5.52,5.55,4.98,4.26,4.33,5.33,-0.72
2023-09-10,5.52,5.55,4.98,4.26,4.33,5.33,-0.72
2023-09-11,5.52,5.55,4.97,4.29,4.37,5.33,-0.68
2023-09-12,5.52,5.56,4.98,4.27,4.35,5.33,-0.71
2023-09-13,5.53,5.55,4.96,4.25,4.34,5.33,-0.71
2023-09-14,5.52,5.55,5.0,4.29,4.39,5.33,-0.71
2023-09-15,5.51,5.56,5.02,4.33,4.42,5.33,-0.69
2023-09-16,5.51,5.56,5.02,4.33,4.42,5.33,-0.69
2023-09-17,5.51,5.56,5.02,4.33,4.42,5.33,-0.69
2023-09-18,5.53,5.55,5.05,4.32,4.4,5.33,-0.73
2023-09-19,5.53,5.54,5.08,4.37,4.43,5.33,-0.71
2023-09-20,5.53,5.56,5.12,4.35,4.4,5.33,-0.77
2023-09-21,5.52,5.57,5.12,4.49,4.56,5.33,-0.63
2023-09-22,5.52,5.56,5.1,4.44,4.53,5.33,-0.66
2023-09-23,5.52,5.56,5.1,4.44,4.53,5.33,-0.66
2023-09-24,5.52,5.56,5.1,4.44,4.53,5.33,-0.66
2023-09-25,5.54,5.58,5.09,4.55,4.67,5.33,-0.54
2023-09-26,5.54,5.58,5.04,4.56,4.7,5.33,-0.48
2023-09-27,5.54,5.58,5.1,4.61,4.73,5.33,-0.49
2023-09-28,5.56,5.56,5.04,4.59,4.71,5.33,-0.45
2023-09-29,5.55,5.55,5.03,4.59,4.73,5.33,-0.44
2023-09-30,5.55,5.55,5.03,4.59,4.73,5.33,-0.44
2023-10-01,5.55,5.55,5.03,4.59,4.73,5.33,-0.44
2023-10-02,5.56,5.62,5.12,4.69,4.81,5.33,-0.43
2023-10-03,5.55,5.62,5.15,4.81,4.95,5.33,-0.34
2023-10-04,5.56,5.61,5.05,4.73,4.87,5.33,-0.32
2023-10-05,5.57,5.61,5.03,4.72,4.89,5.33,-0.31
2023-10-06,5.59,5.63,5.08,4.78,4.95,5.33,-0.3
2023-10-07,5.59,5.63,5.08,4.78,4.95,5.33,-0.3
2023-10-08,5.59,5.63,5.08,4.78,4.95,5.33,-0.3
2023-10-09,5.59,5.63,5.08,4.78,4.95,5.33,-0.3
2023-10-10,5.6,5.61,4.96,4.66,4.85,5.33,-0.3
2023-10-11,5.58,5.61,4.99,4.58,4.73,5.33,-0.41
2023-10-12,5.61,5.63,5.06,4.7,4.86,5.33,-0.36
2023-10-13,5.6,5.62,5.04,4.63,4.78,5.33,-0.41
2023-10-14,5.6,5.62,5.04,4.63,4.78,5.33,-0.41
2023-10-15,5.6,5.62,5.04,4.63,4.78,5.33,-0.41
2023-10-16,5.57,5.61,5.09,4.71,4.87,5.33,-0.38
2023-10-17,5.58,5.62,5.19,4.83,4.94,5.33,-0.36
2023-10-18,5.57,5.61,5.19,4.91,5.0,5.33,-0.28
2023-10-19,5.58,5.6,5.14,4.98,5.11,5.33,-0.16
2023-10-20,5.56,5.58,5.07,4.93,5.09,5.33,-0.14
2023-10-21,5.56,5.58,5.07,4.93,5.09,5.33,-0.14
2023-10-22,5.56,5.58,5.07,4.93,5.09,5.33,-0.14
2023-10-23,5.57,5.58,5.05,4.86,5.01,5.33,-0.19
2023-10-24,5.57,5.58,5.02,4.83,4.96,5.33,-0.19
2023-10-25,5.56,5.59,5.08,4.95,5.09,5.33,-0.13
2023-10-26,5.57,5.59,5.02,4.86,5.01,5.33,-0.16
2023-10-27,5.57,5.59,4.99,4.84,5.03,5.33,-0.15
2023-10-28,5.57,5.59,4.99,4.84,5.03,5.33,-0.15
2023-10-29,5.57,5.59,4.99,4.84,5.03,5.33,-0.15
2023-10-30,5.56,5.6,5.03,4.88,5.04,5.33,-0.15
2023-10-31,5.56,5.59,5.07,4.88,5.04,5.33,-0.19
2023-11-01,5.56,5.57,4.95,4.77,4.96,5.33,-0.18
2023-11-02,5.52,5.54,4.98,4.67,4.82,5.33,-0.31
2023-11-03,5.53,5.53,4.83,4.57,4.77,5.33,-0.26
2023-11-04,5.53,5.53,4.83,4.57,4.77,5.33,-0.26
2023-11-05,5.53,5.53,4.83,4.57,4.77,5.33,-0.26
2023-11-06,5.53,5.56,4.93,4.67,4.84,5.33,-0.26
2023-11-07,5.53,5.55,4.91,4.58,4.75,5.33,-0.33
2023-11-08,5.52,5.54,4.93,4.49,4.64,5.33,-0.44
2023-11-09,5.53,5.54,5.03,4.62,4.77,5.33,-0.41
2023-11-10,5.53,5.53,5.04,4.61,4.73,5.33,-0.43
2023-11-11,5.53,5.53,5.04,4.61,4.73,5.33,-0.43
2023-11-12,5.53,5.53,5.04,4.61,4.73,5.33,-0.43
2023-11-13,5.53,5.55,5.02,4.63,4.75,5.33,-0.39
2023-11-14,5.52,5.52,4.8,4.44,4.61,5.33,-0.36
2023-11-15,5.52,5.53,4.9,4.53,4.68,5.33,-0.37
2023-11-16,5.53,5.51,4.83,4.45,4.63,5.33,-0.38
2023-11-17,5.52,5.5,4.88,4.44,4.59,5.33,-0.44
2023-11-18,5.52,5.5,4.88,4.44,4.59,5.33,-0.44
2023-11-19,5.52,5.5,4.88,4.44,4.59,5.33,-0.44
2023-11-20,5.53,5.54,4.89,4.42,4.57,5.33,-0.47
2023-11-21,5.52,5.53,4.86,4.41,4.57,5.33,-0.45
2023-11-22,5.54,5.54,4.89,4.42,4.55,5.33,-0.47
2023-11-23,5.54,5.54,4.89,4.42,4.55,5.33,-0.47
2023-11-24,5.55,5.54,4.92,4.47,4.6,5.33,-0.45
2023-11-25,5.55,5.54,4.92,4.47,4.6,5.33,-0.45
2023-11-26,5.55,5.54,4.92,4.47,4.6,5.33,-0.45
2023-11-27,5.54,5.49,4.84,4.39,4.53,5.33,-0.45
2023-11-28,5.53,5.47,4.73,4.34,4.52,5.33,-0.39
2023-11-29,5.53,5.45,4.64,4.27,4.44,5.33,-0.37
2023-11-30,5.56,5.45,4.73,4.37,4.54,5.33,-0.36
2023-12-01,5.55,5.43,4.56,4.22,4.4,5.33,-0.34
2023-12-02,5.55,5.43,4.56,4.22,4.4,5.33,-0.34
2023-12-03,5.55,5.43,4.56,4.22,4.4,5.33,-0.34
2023-12-04,5.55,5.46,4.64,4.28,4.43,5.33,-0.36
2023-12-05,5.54,5.45,4.57,4.18,4.3,5.33,-0.39
2023-12-06,5.54,5.45,4.6,4.12,4.22,5.33,-0.48
2023-12-07,5.53,5.44,4.58,4.14,4.25,5.33,-0.44
2023-12-08,5.54,5.44,4.71,4.23,4.31,5.33,-0.48
2023-12-09,5.54,5.44,4.71,4.23,4.31,5.33,-0.48
2023-12-10,5.54,5.44,4.71,4.23,4.31,5.33,-0.48
2023-12-11,5.55,5.47,4.71,4.23,4.32,5.33,-0.48
2023-12-12,5.53,5.46,4.73,4.2,4.3,5.33,-0.53
2023-12-13,5.52,5.44,4.46,4.04,4.19,5.33,-0.42
2023-12-14,5.54,5.43,4.37,3.92,4.03,5.33,-0.45
2023-12-15,5.54,5.44,4.44,3.91,4.0,5.33,-0.53
2023-12-16,5.54,5.44,4.44,3.91,4.0,5.33,-0.53
2023-12-17,5.54,5.44,4.44,3.91,4.0,5.33,-0.53
2023-12-18,5.52,5.46,4.43,3.95,4.05,5.33,-0.48
2023-12-19,5.51,5.43,4.41,3.93,4.03,5.33,-0.48
2023-12-20,5.5,5.44,4.34,3.86,3.98,5.33,-0.48
2023-12-21,5.54,5.42,4.33,3.89,4.03,5.33,-0.44
2023-12-22,5.54,5.44,4.31,3.9,4.05,5.33,-0.41
2023-12-23,5.54,5.44,4.31,3.9,4.05,5.33,-0.41
2023-12-24,5.54,5.44,4.31,3.9,4.05,5.33,-0.41
2023-12-25,5.54,5.44,4.31,3.9,4.05,5.33,-0.41
2023-12-26,5.53,5.45,4.26,3.89,4.04,5.33,-0.37
2023-12-27,5.55,5.44,4.2,3.79,3.95,5.33,-0.41
2023-12-28,5.57,5.45,4.26,3.84,3.98,5.33,-0.42
2023-12-29,5.6,5.4,4.23,3.88,4.03,5.33,-0.35
2023-12-30,5.6,5.4,4.23,3.88,4.03,5.33,-0.35
2023-12-31,5.6,5.4,4.23,3.88,4.03,5.33,-0.35
2024-01-01,5.6,5.4,4.23,3.88,4.03,5.33,-0.35
2024-01-02,5.55,5.46,4.33,3.95,4.08,5.33,-0.38
2024-01-03,5.54,5.48,4.33,3.91,4.05,5.33,-0.42
2024-01-04,5.56,5.48,4.38,3.99,4.13,5.33,-0.39
2024-01-05,5.54,5.47,4.4,4.05,4.21,5.33,-0.35
2024-01-06,5.54,5.47,4.4,4.05,4.21,5.33,-0.35
2024-01-07,5.54,5.47,4.4,4.05,4.21,5.33,-0.35
2024-01-08,5.54,5.49,4.36,4.01,4.17,5.33,-0.35
2024-01-09,5.53,5.47,4.36,4.02,4.18,5.33,-0.34
2024-01-10,5.53,5.46,4.37,4.04,4.2,5.33,-0.33
2024-01-11,5.54,5.46,4.26,3.98,4.18,5.33,-0.28
2024-01-12,5.55,5.45,4.14,3.96,4.2,5.33,-0.18
2024-01-13,5.55,5.45,4.14,3.96,4.2,5.33,-0.18
2024-01-14,5.55,5.45,4.14,3.96,4.2,5.33,-0.18
2024-01-15,5.55,5.45,4.14,3.96,4.2,5.33,-0.18
2024-01-16,5.54,5.45,4.22,4.07,4.3,5.33,-0.15
2024-01-17,5.54,5.47,4.34,4.1,4.31,5.33,-0.24
2024-01-18,5.53,5.45,4.34,4.14,4.37,5.33,-0.2
2024-01-19,5.54,5.45,4.39,4.15,4.36,5.33,-0.24
2024-01-20,5.54,5.45,4.39,4.15,4.36,5.33,-0.24
2024-01-21,5.54,5.45,4.39,4.15,4.36,5.33,-0.24
2024-01-22,5.53,5.46,4.37,4.11,4.32,5.33,-0.26
2024-01-23,5.53,5.45,4.31,4.14,4.38,5.33,-0.17
2024-01-24,5.52,5.44,4.34,4.18,4.41,5.33,-0.16
2024-01-25,5.54,5.44,4.28,4.14,4.38,5.33,-0.14
2024-01-26,5.54,5.44,4.34,4.15,4.38,5.33,-0.19
2024-01-27,5.54,5.44,4.34,4.15,4.38,5.33,-0.19
2024-01-28,5.54,5.44,4.34,4.15,4.38,5.33,-0.19
2024-01-29,5.53,5.42,4.29,4.08,4.31,5.33,-0.21
2024-01-30,5.53,5.42,4.36,4.06,4.28,5.33,-0.3
2024-01-31,5.53,5.42,4.27,3.99,4.22,5.33,-0.28
2024-02-01,5.49,5.42,4.2,3.87,4.1,5.33,-0.33
2024-02-02,5.49,5.43,4.36,4.03,4.22,5.33,-0.33
2024-02-03,5.49,5.43,4.36,4.03,4.22,5.33,-0.33
2024-02-04,5.49,5.43,4.36,4.03,4.22,5.33,-0.33
2024-02-05,5.49,5.42,4.46,4.17,4.35,5.33,-0.29
2024-02-06,5.48,5.44,4.39,4.09,4.29,5.33,-0.3
2024-02-07,5.47,5.43,4.41,4.09,4.31,5.33,-0.32
2024-02-08,5.49,5.44,4.46,4.15,4.36,5.33,-0.31
2024-02-09,5.49,5.44,4.48,4.17,4.37,5.33,-0.31
2024-02-10,5.49,5.44,4.48,4.17,4.37,5.33,-0.31
2024-02-11,5.49,5.44,4.48,4.17,4.37,5.33,-0.31
2024-02-12,5.49,5.43,4.46,4.17,4.37,5.33,-0.29
2024-02-13,5.48,5.45,4.64,4.31,4.46,5.33,-0.33
2024-02-14,5.48,5.43,4.56,4.27,4.45,5.33,-0.29
2024-02-15,5.49,5.43,4.56,4.24,4.42,5.33,-0.32
2024-02-16,5.48,5.44,4.64,4.3,4.45,5.33,-0.34
2024-02-17,5.48,5.44,4.64,4.3,4.45,5.33,-0.34
2024-02-18,5.48,5.44,4.64,4.3,4.45,5.33,-0.34
2024-02-19,5.48,5.44,4.64,4.3,4.45,5.33,-0.34
2024-02-20,5.49,5.44,4.59,4.27,4.44,5.33,-0.32
2024-02-21,5.5,5.44,4.64,4.32,4.49,5.33,-0.32
2024-02-22,5.49,5.45,4.69,4.33,4.47,5.33,-0.36
2024-02-23,5.49,5.46,4.67,4.26,4.37,5.33,-0.41
2024-02-24,5.49,5.46,4.67,4.26,4.37,5.33,-0.41
2024-02-25,5.49,5.46,4.67,4.26,4.37,5.33,-0.41
2024-02-26,5.5,5.47,4.69,4.28,4.4,5.33,-0.41
2024-02-27,5.5,5.45,4.7,4.31,4.44,5.33,-0.39
2024-02-28,5.5,5.45,4.64,4.27,4.4,5.33,-0.37
2024-02-29,5.53,5.45,4.64,4.25,4.38,5.33,-0.39
2024-03-01,5.54,5.42,4.54,4.19,4.33,5.33,-0.35
2024-03-02,5.54,5.42,4.54,4.19,4.33,5.33,-0.35
2024-03-03,5.54,5.42,4.54,4.19,4.33,5.33,-0.35
2024-03-04,5.51,5.48,4.61,4.22,4.36,5.33,-0.39
